HOLEID,X,Y,Z,Ag ppm,Al ppm,Au ppm,C ppm,Ca ppm,Cl ppm,Cu ppm,F ppm,Fe ppm,K ppm,Mg ppm,Mn ppm,Na ppm,P ppm,Pb ppm,S ppm,Th ppm,U ppm
26,761.4251749998657,-799.4003199972212,263.83,1.06,66700.0,0.1,700.0000000000001,8200.0,139.86,5000.0,196.78,48700.0,12700.0,8000.0,398.8,30800.0,428.87,17.17,1700.0000000000002,66.81,37.16
26,758.715174999903,-804.9003199972212,248.97,0.27,71700.0,0.03,800.0,9700.0,98.39,1300.0,419.81,88500.0,21700.0,15500.0,709.48,18300.0,1547.58,8.02,500.0,44.1,20.46
26,751.1651749999728,-820.0403199978173,209.09,0.24,79000.0,0.03,600.0,12200.0,493.56,2000.0,961.84,119600.00000000001,21000.0,15900.0,860.85,12900.0,2050.44,11.3,800.0,38.39,15.35
26,746.7251749999123,-829.0703199971467,186.2,0.15,71700.0,0.05,800.0,9900.0,325.88,1500.0,580.92,96500.0,15400.0,14000.0,658.75,18400.0,1106.78,18.28,900.0,43.12,26.17
26,742.2751749999588,-838.2903199978173,163.39,0.09,65900.0,0.09,1900.0,16600.0,1206.12,1400.0000000000002,1331.84,131700.0,16400.0,37300.0,694.3,15400.0,412.52,9.19,1200.0,4.24,17.05
26,737.9151749999728,-847.7203199975193,140.66,0.08,70000.0,0.04,1500.0,15400.0,1060.36,1000.0,1495.22,127300.0,13300.0,37500.0,688.99,16700.0,411.14,7.04,700.0000000000001,2.21,21.18
26,733.545174999861,-857.3003199975938,117.98,0.15,71000.0,0.09,2200.0,15900.0,989.28,1600.0,1154.8,137100.0,13200.0,36000.0,924.81,12800.0,404.12,8.31,1100.0,1.68,25.26
26,729.1351749999449,-866.9703199975193,95.35,0.16,71300.0,0.08,3500.0,26800.0,607.44,1900.0,885.48,122400.0,20700.0,22400.000000000004,841.84,7100.0,1225.68,7.64,1300.0,19.58,11.71
26,725.185174999875,-875.7303199972957,75.15,0.12,74700.0,0.02,3100.0,29200.0,1114.25,600.0,1143.22,131400.0,16200.000000000002,39300.0,996.46,13000.0,770.43,4.14,400.0,2.02,3.83
27,-469.7548250000691,154.51968000270426,387.51,1.25,82200.0,0.24,800.0,100.0,851.75,2000.0,177.43,151800.0,9100.0,500.0,1741.24,200.0,772.32,4.88,200.0,19.06,14.76
27,-473.1548250000924,146.4096800033003,363.14,0.95,40300.0,0.06,800.0,700.0000000000001,5229.59,2700.0,463.76,298300.0,20000.0,2500.0,4332.84,700.0000000000001,479.67,1.76,300.0,3.19,3.84
27,-476.70482500013895,138.23968000337481,339.18,0.49,2800.0000000000005,0.02,800.0,800.0,862.58,1200.0,84.24,393400.00000000006,300.0,1600.0,4741.46,100.0,229.16,2.06,300.0,0.57,1.02
27,-480.29482500010636,130.06968000344932,315.59,0.44,2400.0,0.04,1200.0,1000.0,1098.53,1400.0000000000002,98.18,390200.00000000006,300.0,2500.0,5501.93,100.0,295.46,2.09,500.0,0.37,1.11
27,-482.70482500013895,124.42968000285327,299.67,0.14,68300.0,0.02,1700.0000000000002,3900.0,839.49,400.0,360.67,187800.0,21000.0,7600.0,2718.31,3600.0,1568.88,2.25,200.0,8.71,3.69
27,-484.70482500013895,119.63968000374734,286.48,0.93,9400.0,0.05,900.0,1600.0,1839.25,3700.0,208.51,335200.00000000006,2700.0,3100.0,8933.39,600.0,372.31,2.04,1000.0,1.33,1.35
27,-487.8448250000365,112.04968000203371,265.83,0.58,59000.0,0.06,1300.0,2500.0,10611.44,2400.0,1967.36,253299.99999999997,38000.0,4900.0,5366.0,400.0,305.12,1.83,700.0000000000001,3.91,2.92
27,-491.3248250001343,103.43968000262976,242.62,0.71,60800.0,0.08,900.0,8300.0,9756.66,2800.0000000000005,2062.18,223700.0,38100.0,9500.0,4827.26,2600.0,398.7,2.13,800.0,3.03,2.93
27,-494.7348250000505,94.8296800032258,219.4,0.74,56600.0,0.11,1000.0,2900.0,8878.56,3100.0,2691.2,266400.0,34500.0,4400.0,5285.68,700.0000000000001,361.04,3.37,900.0,3.85,4.1
27,-497.38482500007376,88.01968000270426,201.18,0.87,58300.0,0.15,1000.0,3000.0,8513.09,3600.0,3236.7,270600.0,33500.0,5300.0,4983.68,900.0,355.54,3.41,1100.0,3.75,4.11
28,-534.5448250001064,270.88968000374734,387.98,1.85,44800.00000000001,0.2,800.0,100.0,45.2,1900.0,228.8,251800.0,3300.0,300.0,8061.36,200.0,640.8,4.88,400.0,15.16,15.8
28,-531.674825000111,279.0696800034493,364.53,0.68,56600.0,0.15,700.0000000000001,100.0,1077.0,3000.0,639.4,267400.0,7400.0,1000.0,2997.9,100.0,443.0,2.43,100.0,3.9,4.69
28,-529.3248250001343,285.88968000374734,345.13,1.48,53600.0,0.22,600.0,1000.0,2317.65,4300.0,1418.26,269300.0,13500.0,3700.0,3839.02,100.0,354.94,3.41,200.0,3.64,5.98
28,-526.4048250000924,294.61968000233173,321.03,2.57,46900.00000000001,0.7,800.0,3600.0,3771.5,10700.0,3092.04,347800.0,12800.0,6400.0,3511.54,1100.0,459.6,7.27,3300.0,3.15,13.68
28,-524.6248250000644,300.0796800032258,306.2,2.2,49000.0,0.44,800.0,6100.0,5132.94,9800.0,3469.41,318600.0,17300.0,6500.0,3658.16,4900.0,631.1,8.36,3100.0,9.56,15.47
28,-521.9348250001203,308.8196800034493,282.53,1.64,55900.0,0.27,700.0000000000001,4200.0,2418.3,5699.999999999999,1336.43,270400.0,11399.999999999998,15400.0,5733.48,3300.0,377.31,3.82,1900.0,4.57,6.36
28,-519.424825000111,317.69968000240624,258.36,1.64,60000.0,0.25,600.0,3800.0,2219.7,5900.0,1952.2,242900.0,10800.0,16700.0,4583.8,4000.0,514.86,5.57,2000.0,5.89,10.44
28,-517.1648250001017,325.61968000233173,237.07,1.34,64400.00000000001,0.15,300.0,4100.0,2023.32,4000.0,1644.07,240100.00000000003,10000.0,17400.0,3904.92,5000.0,493.68,3.65,1400.0000000000002,5.5,5.89
29,897.325174999889,-596.4703199975193,349.16,1.59,55199.99999999999,0.17,900.0,7400.0,1298.5,6000.0,1211.83,246700.00000000003,6400.0,29100.0,6797.77,1000.0,670.95,5.96,1900.0,4.22,11.31
29,893.9751749999123,-604.6003199964762,325.95,0.46,63300.0,0.06,400.0,11800.0,1267.84,1800.0,982.48,217500.0,6200.0,44000.0,4938.24,1200.0,269.12,1.9,600.0,2.34,1.77
29,891.465174999903,-610.6903199963272,308.69,0.36,80399.99999999999,0.02,300.0,2900.0,746.74,1400.0000000000002,1029.29,190200.0,9900.0,29200.0,1969.25,1800.0,305.44,2.43,400.0,3.4,1.82
29,889.9951749999309,-614.1803199965507,298.79,1.15,63700.0,0.06,300.0,7200.0,642.27,5800.0,1150.43,220799.99999999997,3900.0,32500.0,3577.49,1700.0000000000002,2086.16,9.39,1900.0,3.59,17.76
29,887.6351749999449,-619.8403199966997,282.8,0.32,63900.0,0.02,400.0,3500.0,787.08,1400.0000000000002,893.68,191200.0,7000.0,28600.0,2133.24,2800.0000000000005,347.04,2.68,500.0,5.0,3.1
29,884.9951749999309,-626.1603199969977,265.21,0.16,54800.00000000001,0.02,500.0,8000.0,1000.71,600.0,870.12,249800.0,5699.999999999999,41000.0,4819.88,1000.0,112.04,1.34,200.0,1.49,1.25
29,878.7351749999216,-641.5203199964017,223.67,1.13,62100.0,0.2,300.0,6600.0,1275.0,4300.0,1437.62,265300.0,6700.0,13600.000000000002,9200.0,200.0,800.24,5.04,1400.0000000000002,5.79,9.56
29,875.6051749999169,-649.1203199978918,203.16,1.82,55100.0,0.27,400.0,5900.0,1699.04,6899.999999999999,2780.56,286900.0,12700.0,17200.0,6704.32,300.0,916.0,8.64,2200.0,5.0,15.44
29,872.045174999861,-657.7203199975193,179.96,0.77,59800.00000000001,0.14,800.0,6700.0,1945.76,2900.0,3398.56,257700.0,14600.0,18600.0,6854.16,400.0,956.32,4.82,1000.0,3.65,8.99
29,868.465174999903,-666.2903199978173,156.74,1.82,56400.0,0.37,900.0,5900.0,1963.2,6800.000000000001,2999.44,268400.0,13400.0,18700.0,5908.92,200.0,1078.88,8.29,2300.0,3.87,16.8
29,865.295174999861,-673.8703199978918,136.12,1.0,64200.0,0.18,600.0,5000.0,1604.95,3500.0,2611.13,226700.00000000003,13600.000000000002,18800.0,4791.55,300.0,1003.51,4.31,1200.0,4.95,7.48
29,863.1951749998843,-678.9303199965507,122.35,2.14,62100.0,0.46,900.0,5699.999999999999,674.18,7600.0,928.61,295900.0,4200.0,12200.0,8849.62,200.0,959.49,5.31,2700.0,4.98,10.24
29,860.5251749999588,-685.4103199969977,104.71,1.43,59300.0,0.26,700.0000000000001,5300.0,1192.8,5100.0,1626.64,249800.0,8000.0,14100.0,5628.8,400.0,986.24,4.45,1800.0,5.16,8.07
29,856.965174999903,-693.9303199965507,81.48,1.18,56400.0,0.29,600.0,6200.0,1341.6,4000.0,2764.64,254500.0,9300.0,17400.0,6151.52,400.0,1089.92,4.88,1300.0,4.61,8.8
29,853.3851749999449,-702.4603199977428,58.25,1.71,51500.0,0.41,500.0,6700.0,1666.4,6400.0,3841.2,225700.0,11900.0,14100.0,4936.08,400.0,1014.4,6.39,2200.0,4.26,12.69
29,849.7851749999681,-710.9703199975193,35.03,2.32,57100.0,0.28,900.0,6899.999999999999,1566.64,8300.0,3584.72,247200.0,12200.0,18500.0,4780.96,200.0,1364.16,10.16,2700.0,4.98,21.61
29,846.1451749999542,-719.5303199980408,11.82,0.73,52800.0,0.22,500.0,5500.0,1902.8,2700.0,3728.88,271100.0,14100.0,19000.0,5553.44,300.0,774.96,4.93,900.0,3.17,7.51
29,843.6451749999542,-725.3003199975938,-3.87,3.34,48500.0,0.69,600.0,6000.0,1270.0,12200.0,2143.24,318300.0,7500.0,14500.0,7619.26,400.0,952.22,11.82,4400.0,5.39,23.78
29,842.0551749998704,-728.9303199965507,-13.75,2.43,52500.0,0.56,700.0000000000001,6700.0,1186.72,10100.0,2041.68,303700.0,9200.0,17700.0,5562.16,600.0,1025.84,8.59,3800.0,4.63,18.4
29,840.6351749999449,-732.1203199978918,-22.45,1.78,61700.0,0.43,400.0,5800.0,992.96,8900.0,1768.4,247100.0,11600.0,15400.0,3932.0,1200.0,1105.2,14.98,3400.0000000000005,5.91,29.46
29,838.4751749999123,-737.0403199978173,-35.78,0.47,58400.0,0.07,300.0,5600.000000000001,1050.89,1600.0,1625.58,246600.0,9100.0,27900.0,4352.4,700.0000000000001,522.62,2.94,600.0,3.58,4.79
29,836.4251749998657,-741.7503199968487,-48.51,5.36,38100.0,0.61,700.0000000000001,5100.0,481.11,14500.0,2202.93,354700.0,4400.0,20900.0,1724.85,600.0,1067.37,11.2,4700.0,3.44,28.73
29,835.1051749999169,-744.8203199971467,-56.76,2.14,60199.99999999999,0.24,1700.0000000000002,18000.0,1254.37,6899.999999999999,2012.19,165700.0,12100.0,37900.0,1756.09,4200.0,637.09,8.95,2300.0,11.63,15.19
30,-312.6848250001203,560.3596800025553,251.52,0.61,66500.0,0.77,400.0,5900.0,1040.54,10100.0,1710.66,82500.0,22400.000000000004,26900.0,431.2,8700.0,842.38,48.74,1600.0,16.29,50.44
30,-315.05482500011567,553.3596800025553,232.07,1.23,67800.0,0.75,700.0000000000001,7300.0,507.63,4200.0,753.2,44200.0,13600.000000000002,15600.0,202.74,30700.0,381.55,7.42,1600.0,16.97,11.23
30,-317.314825000125,547.2696800027043,215.07,0.03,68800.0,0.01,600.0,8400.0,317.3,300.0,532.79,27900.0,13400.0,8400.0,185.61,34700.0,141.26,17.28,300.0,17.04,6.77
30,-319.924825000111,540.6696800030768,196.91,0.12,64400.00000000001,0.11,1100.0,9900.0,314.65,700.0000000000001,864.65,32700.0,11700.0,12300.0,254.57,31500.0,258.91,10.18,300.0,36.99,22.08
30,-323.13482500007376,533.0196800027043,176.32,0.09,63099.99999999999,0.03,1500.0,10300.0,387.64,300.0,309.11,14300.0,10200.0,3800.0,172.32,37700.0,38.08,18.8,200.0,13.71,27.85
30,-325.814825000125,526.9396800026298,160.05,0.13,70800.0,0.06,900.0,33400.0,1333.32,1700.0000000000002,2654.74,103500.0,26400.0,60900.0,923.27,9800.0,352.92,16.21,1000.0,1.71,5.34
30,-329.77482500008773,518.3596800025553,136.9,0.2,61000.0,0.07,2000.0,35500.0,898.88,2100.0,2632.96,95800.0,19200.0,54400.00000000001,961.65,6899.999999999999,454.0,9.21,1400.0000000000002,6.0,7.73
30,-333.94482500012964,509.76968000270426,113.8,0.35,58500.0,0.07,1700.0000000000002,28200.0,1411.2,2500.0,2279.44,98500.0,21100.0,45800.0,933.52,7300.0,1079.92,4.14,1100.0,7.95,5.34
30,-336.814825000125,504.13968000374734,98.97,0.39,72700.0,0.03,1900.0,28500.0,1204.97,2100.0,2390.14,92500.0,27900.0,47800.0,639.68,14300.0,609.38,2.31,800.0,4.06,2.71
30,-341.7348250000505,495.11968000233173,75.26,0.18,62900.0,0.15,700.0000000000001,16100.000000000002,1221.39,2600.0,1411.55,42400.0,19800.0,15300.0,665.19,16500.0,360.97,16.33,1000.0,47.46,23.92
30,-346.924825000111,486.27968000248075,52.22,0.09,66500.0,0.03,800.0,7900.0,1091.02,800.0,1597.55,47800.0,20400.0,13500.0,711.57,18600.0,179.89,11.8,300.0,47.35,24.62
30,-352.52482500008773,477.2396800033748,29.36,0.67,64700.0,0.14,800.0,22599.999999999996,1922.89,6700.0,2183.05,100800.0,17900.0,36700.0,1445.02,9600.0,474.52,12.39,2500.0,23.18,19.25
30,-358.4348250001203,467.9296800028533,6.28,0.45,62000.0,0.17,400.0,9500.0,2415.36,4900.0,2294.68,164100.0,21000.0,39500.0,6337.53,2100.0,721.39,7.35,1900.0,6.19,12.15
30,-363.63482500007376,460.11968000233173,-13.01,0.31,61600.0,0.05,500.0,34500.0,2534.45,2100.0,2488.2,104300.0,17300.0,42000.0,1164.93,11800.0,731.92,5.92,700.0000000000001,7.6,7.52
31,496.87517499993555,-659.9503199979663,350.13,0.39,65300.0,0.14,700.0000000000001,5200.0,645.0,2200.0,508.33,116199.99999999999,15500.0,8100.000000000001,1033.67,19800.0,631.67,16.07,1400.0000000000002,51.81,29.47
31,517.795174999861,-614.1803199965507,211.06,1.63,58400.0,0.41,1000.0,12600.0,2309.62,8700.0,711.04,213700.0,9500.0,18100.0,2039.4,4800.0,641.74,8.43,3400.0000000000005,5.24,15.51
31,521.5851749998983,-606.5703199971467,187.55,4.32,47900.0,0.51,1300.0,49000.0,6640.8,18900.0,1798.96,219500.0,5000.0,29800.0,4777.92,10200.0,1080.72,37.59,6000.0,7.26,88.32
31,525.4951749999309,-599.0803199969232,164.02,4.46,40900.0,0.5,1300.0,48300.0,4900.2,18700.0,2177.56,220200.0,4400.0,38800.0,4654.58,9300.0,675.56,4.96,5800.0,2.0,7.6
31,528.8151749998797,-592.9303199965507,144.64,1.18,43300.0,0.54,1100.0,42100.0,5381.91,6300.0,1983.64,216000.0,5300.0,47500.0,6289.94,7200.0,422.9,7.5,3000.0,2.08,14.92
31,537.7851749999681,-576.8003199975938,94.29,0.61,46100.0,0.27,1400.0000000000002,47200.0,6602.44,5600.000000000001,1836.61,242900.0,4500.0,38900.0,7210.07,7600.0,461.1,7.38,4600.0,2.81,14.16
32,-1012.1548250000924,695.9596800021827,280.29,0.41,72700.0,0.05,200.0,2800.0000000000005,1517.09,2400.0,1212.0,168800.0,17500.0,29900.000000000004,5229.67,900.0,901.27,10.74,400.0,4.92,4.44
32,-1013.7148250000319,691.8996800035238,271.2,1.28,61900.00000000001,0.24,200.0,4800.0,786.85,5000.0,530.27,256200.0,3200.0,14400.0,8654.11,300.0,1187.53,7.89,1800.0,3.38,16.94
32,-1016.204825000139,685.4696800019592,256.85,1.02,61900.00000000001,0.09,900.0,15800.0,4798.44,3100.0,1410.02,183600.0,19500.0,32900.0,3688.24,10500.0,609.96,4.71,1300.0,3.02,7.89
32,-1019.064825000125,678.1196800023317,240.5,0.77,68100.0,0.08,900.0,3800.0,1544.38,2300.0,632.22,192200.0,9300.0,23400.0,4420.86,10300.0,360.31,2.66,800.0,3.39,2.87
32,-1020.424825000111,674.6596800033003,232.85,1.07,70600.0,0.1,300.0,2500.0,1842.47,3700.0,1258.2,209100.0,14200.0,29400.0,2829.44,3200.0,364.72,4.45,1300.0,2.97,7.94
32,-1023.1848250001203,667.6796800028533,217.66,0.99,50700.0,0.12,500.0,5000.0,784.08,2900.0,755.6,307100.0,2000.0,23700.0,8817.68,500.0,239.6,3.1,1000.0,1.31,5.45
32,-1026.1648250001017,660.3796800021082,202.09,2.11,42300.00000000001,0.28,400.0,4800.0,788.08,5300.0,1524.34,339799.99999999994,3000.0,24200.0,11494.34,400.0,275.96,4.13,1700.0000000000002,1.24,7.65
32,-1029.3048250001157,652.9496800024062,186.62,1.73,54100.0,0.15,400.0,3900.0,970.8,4100.0,1861.28,269900.0,5300.0,26700.0,5873.56,1400.0000000000002,481.4,6.93,1400.0000000000002,4.08,14.28
32,-1033.9948250000598,642.0696800034493,164.6,2.72,59000.0,0.51,500.0,4600.0,1096.92,6500.0,2409.76,266700.0,5900.0,15900.0,3170.44,600.0,542.36,5.86,2300.0,3.69,9.4
32,-1038.8348250000272,631.1096800025553,142.66,2.89,57300.00000000001,0.26,500.0,5600.000000000001,1091.64,7600.0,2422.48,267300.0,5900.0,14600.0,4360.2,900.0,982.6,6.32,2600.0,5.85,11.56
32,-1041.9148250001017,624.3396800030023,129.23,8.32,32900.0,1.08,800.0,10100.0,601.75,22799.999999999996,8073.51,394000.0,5400.0,26100.0,3414.91,800.0,1122.28,20.59,8500.0,2.45,52.03
32,-1047.1148250000551,613.3096800036728,107.61,0.47,45199.99999999999,0.05,500.0,2300.0,4720.81,2300.0,295.62,284000.0,18500.0,3600.0,4047.45,2600.0,485.99,2.6,800.0,5.67,3.73
32,-1057.4448250001296,592.7396800033748,68.19,1.4,28500.0,0.03,300.0,800.0,113.64,4900.0,120.29,10000.0,14300.0,800.0,112.6,1700.0000000000002,52.69,2.16,1300.0,10.08,4.86
32,-1067.0948250000365,574.2496800031513,34.12,4.95,31000.0,0.16,400.0,2500.0,141.68,24300.0,110.67,14800.0,11000.0,1400.0000000000002,118.03,10000.0,534.36,3.05,6400.0,14.4,9.04
33,434.7451749999309,-689.2503199968487,346.67,0.68,73200.0,0.18,2100.0,10500.0,766.28,2900.0,345.99,132000.0,11600.0,7400.0,1788.32,38400.0,498.47,9.24,1200.0,11.08,17.53
33,437.1051749999169,-682.8703199978918,328.55,1.61,61800.0,0.13,1500.0,2500.0,2578.2,6600.0,413.38,226100.0,18200.0,7100.0,3832.66,3600.0,699.54,6.13,2300.0,5.66,10.47
33,440.29517499986105,-674.6603199969977,305.16,0.62,58300.0,0.11,700.0000000000001,3200.0,4096.88,3200.0,1141.16,238500.0,20099.999999999996,6200.0,4936.12,500.0,405.6,5.11,1000.0,4.06,6.24
33,442.2451749999309,-669.7003199979663,291.03,1.11,60400.0,0.45,1500.0,4900.0,481.35,6800.000000000001,405.58,190700.0,15500.0,11700.0,2608.27,16299.999999999998,421.54,26.35,4000.0,3.62,45.15
33,444.5951749999076,-663.8303199969232,274.25,15.38,17700.0,5.53,1100.0,18400.0,342.98,60199.99999999999,1588.95,130300.0,5000.0,7900.0,1222.33,400.0,5576.14,131.66,20700.0,8.45,198.62
33,447.4051749999635,-657.1203199978918,254.98,0.78,59900.0,0.13,1300.0,8100.000000000001,207.5,5100.0,429.06,198299.99999999997,8700.0,9300.0,1604.97,25900.0,302.42,20.78,2500.0,4.02,42.91
33,451.72517499991227,-647.0903199966997,225.84,0.94,57200.0,0.19,1000.0,3900.0,1578.64,3600.0,788.86,249100.0,10600.0,9900.0,3479.42,3000.0,351.66,11.82,1300.0,3.13,23.42
33,455.27517499995884,-639.0603199973702,202.43,0.95,57300.00000000001,0.13,900.0,2900.0,1241.2,3100.0,923.74,242500.0,11600.0,8600.0,3467.76,400.0,304.62,6.63,1100.0,2.72,9.53
33,458.8151749998797,-631.2003199979663,179.33,1.75,52400.0,0.86,1100.0,5200.0,940.76,6600.0,2408.54,326100.0,10400.0,5900.0,3021.6,1800.0,371.58,8.56,3100.0,2.52,13.04
33,460.80517499987036,-626.8503199964762,166.52,3.14,35500.0,3.08,1900.0,8200.0,152.3,15300.0,1542.79,422500.0,7300.0,4700.0,2015.9,6000.0,678.85,14.17,9200.0,1.48,24.03
33,462.87517499993555,-622.4003199972212,153.39,1.1,58099.99999999999,0.28,600.0,5699.999999999999,1077.48,5300.0,2506.06,250500.0,8500.0,15900.0,3848.18,600.0,1061.42,6.63,2500.0,3.3,14.28
33,466.61517499992624,-614.5403199978173,129.95,0.93,60000.0,0.29,400.0,6200.0,1155.52,4300.0,2393.12,253200.0,7300.0,19000.0,4702.8,1800.0,910.64,6.74,2400.0,3.39,14.49
33,469.28517499996815,-609.0803199969232,113.75,1.09,67600.0,0.11,1500.0,9100.0,1115.26,3900.0,838.33,187600.00000000003,10000.0,24100.0,3517.97,9300.0,410.26,53.76,1400.0000000000002,94.81,113.28
34,-237.23482500005048,485.1296800021082,245.22,0.1,73500.0,0.02,400.0,5699.999999999999,712.38,900.0,910.7,50599.99999999999,18400.0,14900.0,245.65,29200.0,473.46,4.33,400.0,13.93,5.04
34,-240.52482500008773,476.7096800021827,221.91,0.04,63300.0,0.02,700.0000000000001,8400.0,498.6,400.0,886.72,39400.0,12100.0,13500.0,232.23,28500.0,372.24,8.84,300.0,30.58,12.34
34,-243.95482500013895,468.2996800020337,198.62,0.04,61700.0,0.04,2000.0,12500.0,249.8,300.0,715.2,27599.999999999996,12200.0,8200.0,169.32,26400.0,213.2,14.61,200.0,56.4,24.25
34,-246.3248250001343,462.69968000240624,183.15,0.08,57200.0,0.09,1300.0,12900.0,305.76,900.0,837.27,32200.000000000004,14700.0,8900.0,217.36,19100.0,479.09,12.16,600.0,37.08,17.32
34,-248.78482500009704,457.0896800030023,167.69,0.16,67200.0,0.19,900.0,47200.0,1514.28,2600.0,2227.78,114200.0,22799.999999999996,60199.99999999999,1096.17,10900.0,523.2,5.51,1800.0,3.17,6.63
34,-252.5048250000691,448.68968000262976,144.45,0.11,67600.0,0.08,900.0,27700.0,1398.88,2000.0,2235.48,87899.99999999999,27400.000000000004,46800.0,673.16,13000.0,413.1,6.2,1400.0000000000002,11.89,10.71
34,-256.3248250001343,440.18968000262976,121.25,0.24,54100.0,0.05,2400.0,50800.0,3022.5,2400.0,2198.1,120700.0,27900.0,76800.0,961.34,7200.0,274.4,2.37,900.0,1.28,2.84
34,-259.3248250001343,433.61968000233173,103.54,0.79,58000.0,0.83,700.0000000000001,43300.0,3686.04,4300.0,2572.83,120200.0,32800.0,74800.0,1181.98,5400.0,779.06,5.07,1600.0,1.86,5.65
34,-262.61482500005513,426.7096800021827,85.44,0.07,66500.0,0.06,600.0,8200.0,1455.41,1200.0,1813.59,55000.0,23500.0,16100.000000000002,725.47,13600.000000000002,226.51,15.41,600.0,53.42,22.75
34,-267.21482500003185,417.4696800019592,61.52,0.04,67700.0,0.11,600.0,13000.0,1265.07,400.0,1400.6,40400.0,17300.0,13200.0,302.68,21400.0,149.65,15.01,200.0,53.45,24.38
34,-270.9948250000598,410.0896800030023,42.47,0.4,53400.0,0.05,900.0,63600.0,3160.19,3100.0,2061.1,118800.00000000001,17500.0,77400.0,1162.66,6200.0,592.45,4.4,1000.0,2.96,5.05
34,-274.70482500013895,402.8996800035238,23.91,0.23,68100.0,0.09,1100.0,33600.0,2448.0,2100.0,2180.8,101100.0,22900.0,42000.0,1003.36,8400.0,842.84,4.47,800.0,6.78,4.08
34,-278.22482500004116,396.4996800031513,7.1,1.03,59000.0,0.62,800.0,38700.0,2700.99,7600.0,2207.12,123699.99999999999,14800.0,45900.0,1502.63,6500.0,748.33,10.93,2600.0,9.5,18.15
34,-281.4148250001017,391.0496800020337,-7.19,0.38,67700.0,0.04,900.0,22799.999999999996,1446.28,2200.0,1988.65,138600.0,19200.0,42600.0,2420.0,7000.0,865.87,4.36,800.0,6.02,4.61
34,-286.21482500003185,383.27968000248075,-27.53,0.14,45500.0,0.02,800.0,5500.0,1480.98,600.0,1205.24,280800.0,4900.0,39800.0,10476.0,1600.0,103.96,1.66,200.0,1.01,2.33
34,-290.4848250000505,376.5496800020337,-44.94,0.32,49200.0,0.06,300.0,9100.0,1025.0,1600.0,822.89,272500.0,2200.0,34600.0,11893.91,4300.0,132.41,3.31,700.0000000000001,6.61,5.94
34,-294.0148250000784,371.0496800020337,-59.09,1.84,61600.0,0.21,1400.0000000000002,9500.0,2531.43,6100.0,1349.27,212399.99999999997,17900.0,27599.999999999996,7782.89,3400.0000000000005,998.94,5.31,1900.0,3.07,10.96
34,-297.1548250000924,366.22968000359833,-71.41,2.89,53099.99999999999,0.61,600.0,5600.000000000001,1303.32,11399.999999999998,1109.57,296100.0,5600.000000000001,26100.0,9727.59,600.0,468.77,5.96,3500.0,2.16,11.79
34,-299.88482500007376,362.0896800030023,-81.87,1.22,66000.0,0.07,600.0,4700.0,1231.59,3600.0,1059.2,210000.0,8200.0,22500.0,6913.91,4800.0,319.09,2.34,1100.0,3.0,2.31
34,-302.52482500008773,358.1296800021082,-91.81,0.78,63000.0,0.08,1100.0,6500.0,1042.18,3000.0,885.21,248900.0,2800.0000000000005,9200.0,13233.33,300.0,342.06,3.93,1000.0,2.41,7.45
34,-303.8248250001343,356.2096800021827,-96.63,6.59,27700.0,0.93,900.0,2300.0,2872.45,23900.0,2213.06,421300.0,9400.0,15600.0,3009.39,400.0,720.61,16.4,7300.0,2.17,41.93
34,-307.20482500013895,351.26968000270426,-108.98,1.12,64500.0,0.12,500.0,5300.0,2080.32,3600.0,2072.96,168900.0,24400.0,9400.0,2865.98,3000.0,1474.02,6.08,1100.0,17.51,8.79
34,-313.37482500006445,342.3996800035238,-130.78,0.38,71700.0,0.05,700.0000000000001,5200.0,2604.95,900.0,1546.13,138100.0,37700.0,7600.0,2422.24,2600.0,1530.47,5.06,400.0,18.53,5.87
34,-317.1648250001017,337.0496800020337,-143.74,5.29,52100.0,0.64,700.0000000000001,10000.0,1234.44,22300.0,2747.41,295300.0,3100.0,14300.0,18392.59,700.0000000000001,1433.7,20.9,7800.0,10.28,42.85
34,-318.5848250000272,335.0396800022572,-148.57,0.38,64300.0,0.08,300.0,5600.000000000001,4540.73,1100.0,4435.69,177200.0,24100.0,14000.0,3029.36,4100.0,1345.14,4.82,500.0,16.28,5.99
